entrez_gene_ida	entrez_gene_idb	gene_symbol_a	gene_symbol_b	screens_found
10573	54971	MRPL28	BANP	1
10573	79618	MRPL28	HMBOX1	1
10573	171483	MRPL28	FAM9B	1
10586	79839	MAB21L2	CCDC102B	1
10586	125115	MAB21L2	KRT40	2
10589	10589	DRAP1	DRAP1	1
10589	51616	DRAP1	TAF9B	1
10589	54107	DRAP1	POLE3	2
10591	10591	DNPH1	DNPH1	1
10597	58513	TRAPPC2P1	EPS15L1	1
10597	284252	TRAPPC2P1	KCTD1	2
10597	287015	TRAPPC2P1	TRIM42	1
10606	10606	PAICS	PAICS	1
10606	83746	PAICS	L3MBTL2	1
10611	64753	PDLIM5	CCDC136	2
10611	125115	PDLIM5	KRT40	1
10611	386675	PDLIM5	KRTAP10-7	1
10613	26984	ERLIN1	SEC22A	1
10613	79152	ERLIN1	FA2H	1
10613	147007	ERLIN1	TMEM199	1
10613	155465	ERLIN1	AGR3	1
10615	23219	SPAG5	FBXO28	1
10615	23594	SPAG5	ORC6	1
10615	51421	SPAG5	AMOTL2	1
10615	54535	SPAG5	CCHCR1	1
10615	54927	SPAG5	CHCHD3	1
10615	54955	SPAG5	C1orf109	1
10615	55285	SPAG5	RBM41	1
10615	56891	SPAG5	LGALS14	1
10615	57616	SPAG5	TSHZ3	1
10615	63898	SPAG5	SH2D4A	1
10615	64927	SPAG5	TTC23	1
10615	79696	SPAG5	ZC2HC1C	1
10615	80125	SPAG5	CCDC33	1
10615	84894	SPAG5	LINGO1	1
10615	115106	SPAG5	HAUS1	2
10615	116841	SPAG5	SNAP47	1
10615	153527	SPAG5	ZMAT2	1
10615	166979	SPAG5	CDC20B	1
10615	196441	SPAG5	ZFC3H1	1
10615	284058	SPAG5	KANSL1	1
10615	390535	SPAG5	GOLGA8EP	1
10615	440321	SPAG5	FLJ32679	1
10616	10616	RBCK1	RBCK1	1
10616	25915	RBCK1	NDUFAF3	2
10616	81629	RBCK1	TSSK3	1
10616	93426	RBCK1	SYCE1	1
10617	51652	STAMBP	CHMP3	2
10617	57132	STAMBP	CHMP1B	1
10618	386676	TGOLN2	KRTAP10-9	1
10623	54763	POLR3C	ROPN1	1
10623	80254	POLR3C	CEP63	1
10623	114824	POLR3C	PNMA5	1
10629	51616	TAF6L	TAF9B	1
10640	10640	EXOC5	EXOC5	1
10640	10907	EXOC5	TXNL4A	1
10640	11092	EXOC5	C9orf9	1
10640	26098	EXOC5	EDRF1	1
10640	29108	EXOC5	PYCARD	2
10640	30000	EXOC5	TNPO2	1
10640	51552	EXOC5	RAB14	1
10640	53916	EXOC5	RAB4B	1
10640	79036	EXOC5	KXD1	1
10640	79839	EXOC5	CCDC102B	2
10640	84312	EXOC5	BRMS1L	1
10640	122786	EXOC5	FRMD6	1
10640	153657	EXOC5	TTC23L	1
10640	159989	EXOC5	CCDC67	1
10640	167838	EXOC5	TXLNB	1
10640	374659	EXOC5	HDDC3	1
10643	120379	IGF2BP3	PIH1D2	1
10651	147872	MTX2	CCDC155	2
10656	10656	KHDRBS3	KHDRBS3	1
10656	22893	KHDRBS3	BAHD1	1
10656	26121	KHDRBS3	PRPF31	2
10656	57727	KHDRBS3	NCOA5	1
10656	57787	KHDRBS3	MARK4	1
10656	58524	KHDRBS3	DMRT3	1
10656	91746	KHDRBS3	YTHDC1	2
10667	11043	FARS2	MID2	1
10667	22806	FARS2	IKZF3	1
10667	26060	FARS2	APPL1	1
10667	54507	FARS2	ADAMTSL4	1
10667	57085	FARS2	AGTRAP	1
10667	57159	FARS2	TRIM54	1
10667	79618	FARS2	HMBOX1	1
10667	116173	FARS2	CMTM5	1
10667	125115	FARS2	KRT40	1
10667	386675	FARS2	KRTAP10-7	1
10667	386676	FARS2	KRTAP10-9	1
10667	386680	FARS2	KRTAP10-5	2
10667	386682	FARS2	KRTAP10-3	1
10667	388677	FARS2	NOTCH2NL	1
10687	26121	PNMA2	PRPF31	1
10687	57332	PNMA2	CBX8	1
10687	79005	PNMA2	SCNM1	1
10687	80125	PNMA2	CCDC33	1
10687	84080	PNMA2	ENKD1	1
10687	84140	PNMA2	FAM161A	1
10687	84914	PNMA2	ZNF587	2
10687	122769	PNMA2	LRR1	1
10687	147687	PNMA2	ZNF417	2
10687	254173	PNMA2	TTLL10	1
10687	285093	PNMA2	RTP5	1
10717	79177	AP4B1	ZNF576	1
10733	10733	PLK4	PLK4	1
10733	54955	PLK4	C1orf109	2
10738	84708	RFPL3	LNX1	1
10742	54557	RAI2	SGTB	2
10750	11030	GRAP	RBPMS	1
10758	85376	TRAF3IP2	RIMBP3	2
10762	23633	NUP50	KPNA6	1
10766	29883	TOB2	CNOT7	1
10766	79959	TOB2	CEP76	1
10767	53918	HBS1L	PELO	1
10768	10768	AHCYL1	AHCYL1	1
10768	11063	AHCYL1	SOX30	1
10769	166979	PLK2	CDC20B	1
10773	57684	ZBTB6	ZBTB26	1
10773	391257	ZBTB6	SUMO1P1	1
10781	80321	ZNF266	CEP70	1
10781	90933	ZNF266	TRIM41	1
10781	125115	ZNF266	KRT40	1
10781	386675	ZNF266	KRTAP10-7	1
10781	386682	ZNF266	KRTAP10-3	1
10783	22806	NEK6	IKZF3	1
10783	51171	NEK6	HSD17B14	1
10783	54550	NEK6	NECAB2	1
10783	54906	NEK6	FAM208B	1
10783	84445	NEK6	LZTS2	1
10783	84708	NEK6	LNX1	1
10783	125115	NEK6	KRT40	1
10783	339834	NEK6	CCDC36	1
10783	388324	NEK6	INCA1	1
10785	55007	WDR4	FAM118A	1
10793	386680	ZNF273	KRTAP10-5	1
10794	58500	ZNF460	ZNF250	1
10794	159989	ZNF460	CCDC67	2
10797	55577	MTHFD2	NAGK	2
10801	23157	09-Sep	06-Sep	1
10807	29844	SDCCAG3	TFPT	1
10811	85376	NOXA1	RIMBP3	1
10817	54507	FRS3	ADAMTSL4	1
10817	220082	FRS3	SPERT	1
10817	222546	FRS3	RFX6	1
10817	388677	FRS3	NOTCH2NL	1
10841	29079	FTCD	MED4	2
10841	147872	FTCD	CCDC155	1
10856	25911	RUVBL2	DPCD	1
10856	84708	RUVBL2	LNX1	1
10856	388389	RUVBL2	CCDC103	1
10857	90993	PGRMC1	CREB3L1	1
10865	11030	ARID5A	RBPMS	1
10865	84528	ARID5A	RHOXF2	1
10865	125115	ARID5A	KRT40	1
10865	353323	ARID5A	KRTAP12-2	1
10865	386684	ARID5A	KRTAP12-4	1
10868	79656	USP20	BEND5	1
10868	89885	USP20	FATE1	1
10868	222389	USP20	BEND7	1
10868	339834	USP20	CCDC36	1
10874	388677	NMU	NOTCH2NL	1
10879	29979	SMR3B	UBQLN1	1
10894	386681	LYVE1	KRTAP10-8	1
10894	386682	LYVE1	KRTAP10-3	1
10898	81608	CPSF4	FIP1L1	2
10900	29088	RUNDC3A	MRPL15	1
10900	29844	RUNDC3A	TFPT	1
10900	51760	RUNDC3A	SYT17	1
10900	55110	RUNDC3A	MAGOHB	1
10900	79637	RUNDC3A	ARMC7	1
10900	80022	RUNDC3A	MYO15B	1
10900	81669	RUNDC3A	CCNL2	1
10900	84140	RUNDC3A	FAM161A	1
10900	84897	RUNDC3A	TBRG1	2
10900	84914	RUNDC3A	ZNF587	1
10900	147687	RUNDC3A	ZNF417	1
10902	54069	BRD8	MIS18A	1
10902	123722	BRD8	FSD2	1
10904	388677	BLCAP	NOTCH2NL	1
10906	55768	TRAFD1	NGLY1	1
10907	84445	TXNL4A	LZTS2	1
10912	134265	GADD45G	AFAP1L1	1
10912	285753	GADD45G	CEP57L1	1
10919	26148	EHMT2	C10orf12	1
10919	51142	EHMT2	CHCHD2	1
10919	51274	EHMT2	KLF3	2
10919	84140	EHMT2	FAM161A	1
10919	93100	EHMT2	NAPRT	1
10919	146540	EHMT2	ZNF785	1
10919	253461	EHMT2	ZBTB38	1
10919	343035	EHMT2	RD3	1
10920	83878	COPS8	USHBP1	1
10921	25888	RNPS1	ZNF473	1
10921	27111	RNPS1	SDCBP2	1
10921	90933	RNPS1	TRIM41	1
10921	124790	RNPS1	HEXIM2	1
10923	10923	SUB1	SUB1	1
10928	23199	RALBP1	GSE1	1
10928	29844	RALBP1	TFPT	2
10928	51421	RALBP1	AMOTL2	1
10928	84897	RALBP1	TBRG1	2
10928	127703	RALBP1	C1orf216	1
10928	253461	RALBP1	ZBTB38	1
10928	286075	RALBP1	ZNF707	2
10933	10933	MORF4L1	MORF4L1	1
10933	29127	MORF4L1	RACGAP1	1
10933	55145	MORF4L1	THAP1	1
10933	55257	MORF4L1	MRGBP	1
10933	57326	MORF4L1	PBXIP1	1
10933	57561	MORF4L1	ARRDC3	1
10933	57649	MORF4L1	PHF12	1
10933	64395	MORF4L1	GMCL1	1
10933	65986	MORF4L1	ZBTB10	1
10933	79618	MORF4L1	HMBOX1	2
10933	84445	MORF4L1	LZTS2	2
10933	84456	MORF4L1	L3MBTL3	1
10933	89797	MORF4L1	NAV2	1
10933	90933	MORF4L1	TRIM41	1
10933	93621	MORF4L1	MRFAP1	2
10933	114932	MORF4L1	MRFAP1L1	2
10933	171483	MORF4L1	FAM9B	2
10933	221504	MORF4L1	ZBTB9	1
10933	222389	MORF4L1	BEND7	1
10933	285753	MORF4L1	CEP57L1	1
10935	26003	PRDX3	GORASP2	1
10946	140691	SF3A3	TRIM69	1
10948	57120	STARD3	GOPC	1
10954	386675	PDIA5	KRTAP10-7	1
10954	386682	PDIA5	KRTAP10-3	1
10969	171483	EBNA1BP2	FAM9B	2
10971	287015	YWHAQ	TRIM42	2
10982	10982	MAPRE2	MAPRE2	1
10982	22919	MAPRE2	MAPRE1	2
10982	22976	MAPRE2	PAXIP1	1
10982	25828	MAPRE2	TXN2	1
10982	55118	MAPRE2	CRTAC1	2
10994	79959	ILVBL	CEP76	1
11007	83538	CCDC85B	TTC25	1
11007	163050	CCDC85B	ZNF564	1
11007	401508	CCDC85B	FAM74A4	1
11016	147872	ATF7	CCDC155	1
11016	171483	ATF7	FAM9B	2
11016	100288797	ATF7	TMEM239	1
11020	51668	IFT27	HSPB11	1
11030	11030	RBPMS	RBPMS	1
11030	11334	RBPMS	TUSC2	1
11030	22836	RBPMS	RHOBTB3	1
11030	22864	RBPMS	R3HDM2	1
11030	23126	RBPMS	POGZ	1
11030	23201	RBPMS	FAM168A	1
11030	23493	RBPMS	HEY2	1
11030	23623	RBPMS	RUSC1	1
11030	25796	RBPMS	PGLS	1
11030	26138	RBPMS	LINC00588	1
11030	26508	RBPMS	HEYL	2
11030	27033	RBPMS	ZBTB32	2
11030	27287	RBPMS	VENTX	2
11030	30008	RBPMS	EFEMP2	2
11030	50717	RBPMS	DCAF8	2
11030	50943	RBPMS	FOXP3	1
11030	51185	RBPMS	CRBN	1
11030	51316	RBPMS	PLAC8	1
11030	51447	RBPMS	IP6K2	1
11030	51545	RBPMS	ZNF581	1
11030	51778	RBPMS	MYOZ2	1
11030	54472	RBPMS	TOLLIP	1
11030	54715	RBPMS	RBFOX1	1
11030	54793	RBPMS	KCTD9	1
11030	54971	RBPMS	BANP	1
11030	55011	RBPMS	PIH1D1	1
11030	55048	RBPMS	VPS37C	2
11030	55093	RBPMS	WDYHV1	1
11030	55342	RBPMS	STRBP	1
11030	55668	RBPMS	GPATCH2L	1
11030	57523	RBPMS	NYNRIN	1
11030	57715	RBPMS	SEMA4G	1
11030	58493	RBPMS	INIP	1
11030	58524	RBPMS	DMRT3	1
11030	64129	RBPMS	TINAGL1	1
11030	66037	RBPMS	BOLL	1
11030	79025	RBPMS	C20orf195	1
11030	79843	RBPMS	FAM124B	1
11030	79930	RBPMS	DOK3	1
11030	80028	RBPMS	FBXL18	1
11030	81846	RBPMS	SBF2	1
11030	83719	RBPMS	YPEL3	1
11030	84058	RBPMS	WDR54	1
11030	84516	RBPMS	DCTN5	1
11030	84528	RBPMS	RHOXF2	2
11030	84536	RBPMS	LINC01547	1
11030	84688	RBPMS	C9orf24	1
11030	84872	RBPMS	ZC3H10	1
11030	84970	RBPMS	C1orf94	2
11030	85302	RBPMS	FBF1	1
11030	91694	RBPMS	LONRF1	2
11030	92129	RBPMS	RIPPLY1	2
11030	92906	RBPMS	HNRNPLL	1
11030	93100	RBPMS	NAPRT	1
11030	113878	RBPMS	DTX2	1
11030	118738	RBPMS	ZNF488	2
11030	122183	RBPMS	PRR20A	1
11030	125144	RBPMS	LRRC75A-AS1	1
11030	128977	RBPMS	C22orf39	1
11030	129807	RBPMS	NEU4	2
11030	132158	RBPMS	GLYCTK	1
11030	142937	RBPMS	LOC142937	1
11030	145226	RBPMS	RDH12	1
11030	145946	RBPMS	SPATA8	1
11030	146664	RBPMS	MGAT5B	2
11030	148413	RBPMS	LOC148413	1
11030	149069	RBPMS	DCDC2B	1
11030	153769	RBPMS	SH3RF2	1
11030	155066	RBPMS	ATP6V0E2	1
11030	163590	RBPMS	TOR1AIP2	1
11030	167153	RBPMS	PAPD4	2
11030	197335	RBPMS	WDR90	1
11030	200523	RBPMS	TEX37	1
11030	201181	RBPMS	ZNF385C	2
11030	220164	RBPMS	DOK6	1
11030	254173	RBPMS	TTLL10	2
11030	255193	RBPMS	CSNK1G2-AS1	1
11030	255877	RBPMS	BCL6B	1
11030	283551	RBPMS	C14orf182	2
11030	284185	RBPMS	LINC00482	1
11030	284276	RBPMS	LINC00908	1
11030	284680	RBPMS	C1orf111	1
11030	285093	RBPMS	RTP5	2
11030	337879	RBPMS	KRTAP8-1	1
11030	337963	RBPMS	KRTAP23-1	1
11030	337972	RBPMS	KRTAP19-5	2
11030	337974	RBPMS	KRTAP19-7	2
11030	353323	RBPMS	KRTAP12-2	1
11030	388324	RBPMS	INCA1	1
11030	391104	RBPMS	VHLL	2
11030	399947	RBPMS	C11orf87	1
11030	654346	RBPMS	LGALS9C	1
11033	27111	ADAP1	SDCBP2	1
11040	55565	PIM2	ZNF821	1
11043	11043	MID2	MID2	1
11043	11170	MID2	FAM107A	1
11043	23479	MID2	ISCU	1
11043	26003	MID2	GORASP2	1
11043	26121	MID2	PRPF31	1
11043	27042	MID2	DIEXF	2
11043	51324	MID2	SPG21	1
11043	51352	MID2	WT1-AS	1
11043	51619	MID2	UBE2D4	2
11043	51760	MID2	SYT17	1
11043	54507	MID2	ADAMTSL4	1
11043	54535	MID2	CCHCR1	1
11043	55110	MID2	MAGOHB	1
11043	55138	MID2	FAM90A1	1
11043	55337	MID2	C19orf66	1
11043	55503	MID2	TRPV6	1
11043	55758	MID2	RCOR3	1
11043	55898	MID2	UNC45A	1
11043	56204	MID2	FAM214A	1
11043	56891	MID2	LGALS14	1
11043	57159	MID2	TRIM54	1
11043	57332	MID2	CBX8	2
11043	58500	MID2	ZNF250	1
11043	58524	MID2	DMRT3	1
11043	58526	MID2	MID1IP1	1
11043	64395	MID2	GMCL1	1
11043	64745	MID2	METTL17	1
11043	64782	MID2	AEN	1
11043	78990	MID2	OTUB2	1
11043	79005	MID2	SCNM1	1
11043	79038	MID2	ZFYVE21	1
11043	79165	MID2	LENG1	1
11043	79696	MID2	ZC2HC1C	2
11043	79810	MID2	PTCD2	1
11043	80019	MID2	UBTD1	1
11043	80028	MID2	FBXL18	1
11043	80705	MID2	TSGA10	1
11043	80726	MID2	KIAA1683	2
11043	80764	MID2	THAP7	1
11043	84126	MID2	ATRIP	2
11043	84140	MID2	FAM161A	1
11043	84294	MID2	UTP23	2
11043	84312	MID2	BRMS1L	1
11043	84619	MID2	ZGPAT	1
11043	84914	MID2	ZNF587	1
11043	85302	MID2	FBF1	1
11043	85359	MID2	DGCR6L	1
11043	90060	MID2	CCDC120	1
11043	116841	MID2	SNAP47	1
11043	122786	MID2	FRMD6	1
11043	126070	MID2	ZNF440	1
11043	126375	MID2	ZNF792	1
11043	138716	MID2	RPP25L	1
11043	146540	MID2	ZNF785	1
11043	146849	MID2	CCDC42	1
11043	147687	MID2	ZNF417	1
11043	153328	MID2	SLC25A48	1
11043	163050	MID2	ZNF564	2
11043	170954	MID2	PPP1R18	1
11043	202051	MID2	SPATA24	1
11043	255877	MID2	BCL6B	1
11043	285753	MID2	CEP57L1	1
11043	287015	MID2	TRIM42	1
11047	51377	ADRM1	UCHL5	2
11051	11051	NUDT21	NUDT21	1
11051	79869	NUDT21	CPSF7	1
11052	51645	CPSF6	PPIL1	1
11052	54472	CPSF6	TOLLIP	1
11052	78990	CPSF6	OTUB2	1
11052	79637	CPSF6	ARMC7	1
11059	80028	WWP1	FBXL18	1
11060	11100	WWP2	HNRNPUL1	1
11060	23623	WWP2	RUSC1	1
11060	55048	WWP2	VPS37C	1
11060	80028	WWP2	FBXL18	1
11060	91526	WWP2	ANKRD44	1
11060	284194	WWP2	LGALS9B	1
11063	154313	SOX30	C6orf165	1
11065	11275	UBE2C	KLHL2	1
11069	89927	RAPGEF4	C16orf45	1
11070	163183	TMEM115	SYNE4	1
11072	220082	DUSP14	SPERT	1
11074	266740	TRIM31	MAGEA2B	1
11075	56159	STMN2	TEX11	2
11075	200081	STMN2	TXLNA	1
11091	51562	WDR5	MBIP	2
11091	79364	WDR5	ZXDC	2
11091	117178	WDR5	SSX2IP	1
11091	284618	WDR5	RUSC1-AS1	1
11092	386675	C9orf9	KRTAP10-7	1
11092	386676	C9orf9	KRTAP10-9	1
11092	386680	C9orf9	KRTAP10-5	1
11092	386681	C9orf9	KRTAP10-8	2
11092	386682	C9orf9	KRTAP10-3	2
11094	57146	CACFD1	TMEM159	1
11100	11100	HNRNPUL1	HNRNPUL1	1
11100	54763	HNRNPUL1	ROPN1	2
11100	55048	HNRNPUL1	VPS37C	1
11100	83759	HNRNPUL1	RBM4B	1
11100	93487	HNRNPUL1	MAPK1IP1L	2
11108	56259	PRDM4	CTNNBL1	1
11108	253827	PRDM4	MSRB3	1
11116	84984	FGFR1OP	CEP19	1
11117	11117	EMILIN1	EMILIN1	1
11117	27018	EMILIN1	NGFRAP1	1
11117	66036	EMILIN1	MTMR9	2
11117	79696	EMILIN1	ZC2HC1C	1
11117	90410	EMILIN1	IFT20	2
11117	158787	EMILIN1	RIBC1	2
11117	219348	EMILIN1	PLAC9	2
11117	340542	EMILIN1	BEX5	1
11126	57085	CD160	AGTRAP	1
11135	50619	CDC42EP1	DEF6	1
11135	57381	CDC42EP1	RHOJ	1
11144	11144	DMC1	DMC1	1
11144	26003	DMC1	GORASP2	1
11144	60491	DMC1	NIF3L1	1
11144	79734	DMC1	KCTD17	1
11145	29979	PLA2G16	UBQLN1	1
11151	123722	CORO1A	FSD2	1
11157	23658	LSM6	LSM5	1
11157	27258	LSM6	LSM3	1
11159	84984	RABL2A	CEP19	1
11170	60561	FAM107A	RINT1	1
11170	64753	FAM107A	CCDC136	2
11170	83878	FAM107A	USHBP1	1
11170	84445	FAM107A	LZTS2	1
11170	123722	FAM107A	FSD2	1
11170	125115	FAM107A	KRT40	2
11179	53615	ZNF277	MBD3	1
11179	256646	ZNF277	NUTM1	2
11185	59349	INMT	KLHL12	1
11196	51668	SEC23IP	HSPB11	1
11196	284297	SEC23IP	SSC5D	1
11197	386681	WIF1	KRTAP10-8	2
11197	386682	WIF1	KRTAP10-3	1
11199	80153	ANXA10	EDC3	1
11201	29068	POLI	ZBTB44	1
11201	56658	POLI	TRIM39	1
11201	100288797	POLI	TMEM239	1
11202	386682	KLK8	KRTAP10-3	2
11202	388677	KLK8	NOTCH2NL	1
11235	51765	PDCD10	STK26	2
11235	55286	PDCD10	C4orf19	1
11243	79003	PMF1	MIS12	1
11243	83878	PMF1	USHBP1	1
11252	11252	PACSIN2	PACSIN2	1
11252	29993	PACSIN2	PACSIN1	1
11266	26353	DUSP12	HSPB8	1
11266	28227	DUSP12	PPP2R3B	2
11267	55697	SNF8	VAC14	1
11267	57159	SNF8	TRIM54	2
11267	84313	SNF8	VPS25	2
11269	57409	DDX19B	MIF4GD	2
11270	25777	NRM	SUN2	2
11270	90993	NRM	CREB3L1	1
11270	286827	NRM	TRIM59	2
11275	11275	KLHL2	KLHL2	1
11275	30000	KLHL2	TNPO2	1
11275	51060	KLHL2	TXNDC12	1
11275	55319	KLHL2	TMA16	1
11275	124808	KLHL2	CCDC43	1
11275	163071	KLHL2	ZNF114	2
11277	386675	TREX1	KRTAP10-7	1
11278	55145	KLF12	THAP1	1
11284	51193	PNKP	ZNF639	1
11285	386675	B4GALT7	KRTAP10-7	1
11285	386682	B4GALT7	KRTAP10-3	2
11311	64145	VPS45	ZFYVE20	1
11314	386682	CD300A	KRTAP10-3	1
11315	57120	PARK7	GOPC	1
11316	80258	COPE	EFHC2	1
11330	386675	CTRC	KRTAP10-7	1
11330	386682	CTRC	KRTAP10-3	1
11332	29979	ACOT7	UBQLN1	1
11332	55145	ACOT7	THAP1	1
11338	22827	U2AF2	PUF60	1
11338	55145	U2AF2	THAP1	1
11339	23636	OIP5	NUP62	1
11339	24144	OIP5	TFIP11	2
11339	54069	OIP5	MIS18A	2
11339	56478	OIP5	EIF4ENIF1	1
11339	79571	OIP5	GCC1	1
11339	84970	OIP5	C1orf94	1
11339	645455	OIP5	CEP170P1	1
11340	11340	EXOSC8	EXOSC8	1
11340	54726	EXOSC8	OTUD4	1
11340	54935	EXOSC8	DUSP23	1
11340	55138	EXOSC8	FAM90A1	1
11340	56915	EXOSC8	EXOSC5	2
11340	64782	EXOSC8	AEN	2
11340	84817	EXOSC8	TXNDC17	1
11340	91522	EXOSC8	COL23A1	2
11340	118812	EXOSC8	MORN4	2
11341	117144	SCRG1	CATSPER1	1
11345	23061	GABARAPL2	TBC1D9B	2
11345	23235	GABARAPL2	SIK2	1
11345	23786	GABARAPL2	BCL2L13	1
11345	55738	GABARAPL2	ARFGAP1	2
11345	57085	GABARAPL2	AGTRAP	1
11345	57658	GABARAPL2	CALCOCO1	1
11345	79876	GABARAPL2	UBA5	1
11345	90121	GABARAPL2	TSR2	1
11345	113146	GABARAPL2	AHNAK2	1
11345	139341	GABARAPL2	FUNDC1	1
11345	147872	GABARAPL2	CCDC155	1
11345	158405	GABARAPL2	KIAA1958	2
11345	386675	GABARAPL2	KRTAP10-7	2
11345	386676	GABARAPL2	KRTAP10-9	2
11345	474344	GABARAPL2	GIMAP6	2
22795	386682	NID2	KRTAP10-3	1
22796	23281	COG2	MTUS2	1
22797	63908	TFEC	NAPB	1
22797	140850	TFEC	DEFB127	1
22806	22806	IKZF3	IKZF3	1
22806	22885	IKZF3	ABLIM3	2
22806	26051	IKZF3	PPP1R16B	1
22806	27434	IKZF3	POLM	1
22806	29948	IKZF3	OSGIN1	2
22806	51142	IKZF3	CHCHD2	1
22806	51324	IKZF3	SPG21	1
22806	51686	IKZF3	OAZ3	1
22806	54955	IKZF3	C1orf109	1
22806	55110	IKZF3	MAGOHB	2
22806	55120	IKZF3	FANCL	1
22806	55633	IKZF3	TBC1D22B	2
22806	55758	IKZF3	RCOR3	1
22806	55795	IKZF3	PCID2	1
22806	56344	IKZF3	CABP5	1
22806	56891	IKZF3	LGALS14	1
22806	56915	IKZF3	EXOSC5	1
22806	57559	IKZF3	STAMBPL1	1
22806	79090	IKZF3	TRAPPC6A	1
22806	79637	IKZF3	ARMC7	2
22806	81629	IKZF3	TSSK3	2
22806	84289	IKZF3	ING5	1
22806	84619	IKZF3	ZGPAT	1
22806	85302	IKZF3	FBF1	1
22806	91647	IKZF3	ATPAF2	1
22806	114327	IKZF3	EFHC1	1
22806	116540	IKZF3	MRPL53	1
22806	149371	IKZF3	EXOC8	1
22806	150483	IKZF3	TEKT4	2
22806	158427	IKZF3	TSTD2	1
22806	256302	IKZF3	NATD1	1
22806	283385	IKZF3	MORN3	1
22806	287015	IKZF3	TRIM42	1
22807	91694	IKZF2	LONRF1	1
22827	22827	PUF60	PUF60	1
22827	22889	PUF60	KIAA0907	2
22827	26019	PUF60	UPF2	1
22827	29115	PUF60	SAP30BP	2
22827	54870	PUF60	QRICH1	1
22827	80306	PUF60	MED28	2
22827	80726	PUF60	KIAA1683	1
22827	118426	PUF60	LOH12CR1	1
22827	127829	PUF60	ARL8A	1
22827	653808	PUF60	ZG16	1
22836	91544	RHOBTB3	UBXN11	1
22864	23201	R3HDM2	FAM168A	1
22864	83897	R3HDM2	KRTAP3-2	1
22864	84970	R3HDM2	C1orf94	2
22864	386681	R3HDM2	KRTAP10-8	1
22864	386682	R3HDM2	KRTAP10-3	1
22864	388677	R3HDM2	NOTCH2NL	1
22885	80125	ABLIM3	CCDC33	1
22885	117178	ABLIM3	SSX2IP	1
22890	84140	ZBTB1	FAM161A	1
22890	137209	ZBTB1	ZNF572	1
22890	147687	ZBTB1	ZNF417	1
22890	287015	ZBTB1	TRIM42	1
22893	84445	BAHD1	LZTS2	1
22893	125115	BAHD1	KRT40	1
22893	386675	BAHD1	KRTAP10-7	1
22893	386677	BAHD1	KRTAP10-1	1
22893	386682	BAHD1	KRTAP10-3	1
22899	55165	ARHGEF15	CEP55	1
22916	84445	NCBP2	LZTS2	1
22919	22919	MAPRE1	MAPRE1	1
22919	22924	MAPRE1	MAPRE3	2
22919	441273	MAPRE1	SPDYE2	1
22924	25828	MAPRE3	TXN2	1
22929	22929	SEPHS1	SEPHS1	1
22929	54870	SEPHS1	QRICH1	2
22934	25828	RPIA	TXN2	1
22934	26003	RPIA	GORASP2	1
22934	55093	RPIA	WDYHV1	1
22934	91647	RPIA	ATPAF2	1
22934	93986	RPIA	FOXP2	1
22934	401541	RPIA	CENPP	1
22934	727800	RPIA	RNF208	1
22938	23281	SNW1	MTUS2	1
22938	24144	SNW1	TFIP11	2
22938	51645	SNW1	PPIL1	2
22938	55165	SNW1	CEP55	1
22938	56159	SNW1	TEX11	1
22938	60561	SNW1	RINT1	1
22938	84445	SNW1	LZTS2	1
22938	125115	SNW1	KRT40	1
22943	386677	DKK1	KRTAP10-1	1
22954	22954	TRIM32	TRIM32	1
22954	29979	TRIM32	UBQLN1	2
22954	54793	TRIM32	KCTD9	1
22954	79745	TRIM32	CLIP4	1
22954	79810	TRIM32	PTCD2	1
22954	148281	TRIM32	SYT6	1
22954	148581	TRIM32	UBE2U	1
22955	29979	SCMH1	UBQLN1	1
22976	29107	PAXIP1	NXT1	1
22977	22977	AKR7A3	AKR7A3	1
22978	22978	NT5C2	NT5C2	1
22978	29922	NT5C2	NME7	1
22978	92597	NT5C2	MOB1B	1
22978	148932	NT5C2	MOB3C	1
22980	79139	TCF25	DERL1	1
22980	114928	TCF25	GPRASP2	1
22980	147872	TCF25	CCDC155	1
22981	54535	NINL	CCHCR1	1
22981	55285	NINL	RBM41	2
22981	55758	NINL	RCOR3	1
22981	57639	NINL	CCDC146	1
22981	63898	NINL	SH2D4A	1
22981	84140	NINL	FAM161A	1
22981	91133	NINL	L3MBTL4	1
22981	115106	NINL	HAUS1	2
22981	147687	NINL	ZNF417	1
23001	29068	WDFY3	ZBTB44	1
23001	56658	WDFY3	TRIM39	2
23001	79959	WDFY3	CEP76	2
23005	54507	MAPKBP1	ADAMTSL4	2
23005	56159	MAPKBP1	TEX11	1
23005	79868	MAPKBP1	ALG13	1
23005	83755	MAPKBP1	KRTAP4-12	1
23005	83897	MAPKBP1	KRTAP3-2	1
23005	83899	MAPKBP1	KRTAP9-2	1
23005	85280	MAPKBP1	KRTAP9-4	1
23005	125115	MAPKBP1	KRT40	1
23005	386675	MAPKBP1	KRTAP10-7	2
23005	386676	MAPKBP1	KRTAP10-9	1
23005	386677	MAPKBP1	KRTAP10-1	1
23005	386681	MAPKBP1	KRTAP10-8	1
23005	386682	MAPKBP1	KRTAP10-3	1
23005	388677	MAPKBP1	NOTCH2NL	1
23028	51019	KDM1A	CCDC53	1
23028	56658	KDM1A	TRIM39	1
23028	57159	KDM1A	TRIM54	1
23028	147700	KDM1A	KLC3	1
23034	256646	SAMD4A	NUTM1	2
23051	51701	ZHX3	NLK	1
