Kinase;Entrez GeneID;Gene;Entrez GeneID;Category
NPR2;4882;NPR2;4882;Category 2
GUCY2D;3000;GUCA1A;2978;Category 1
GUCY2D;3000;GUCA1B;2979;Category 1
GUCY2D;3000;GUCA2B;2981;Category 1
GUCY2D;3000;S100B;6285;Category 1
GUCY2D;3000;RGS9;8787;Category 1
GUCY2F;2986;GUCA1B;2979;Category 1
GUCY2F;2986;GUCY2F;2986;Category 1
GUCY2C;2984;GUCA2A;2980;Category 1
GUCY2C;2984;SRC;6714;Category 2
GUCY2C;2984;PDZD3;79849;Category 1
MAP4K2;5871;MAP3K1;4214;Category 1
MAP4K2;5871;MAP3K11;4296;Category 2
MAP4K2;5871;TRAF2;7186;Category 1
MAP4K2;5871;RAB8A;4218;Category 2
MAP3K8;1326;CLTC;1213;Category 2
MAP3K8;1326;H2-ALPHA;113457;Category 1
MAP3K8;1326;MAP3K8;1326;Category 2
MAP3K8;1326;DSP;1832;Category 2
MAP3K8;1326;EEF1A2;1917;Category 2
MAP3K8;1326;HSPA1A;3303;Category 2
MAP3K8;1326;HSPA1B;3304;Category 1
MAP3K8;1326;HSPA1L;3305;Category 1
MAP3K8;1326;HSPA5;3309;Category 1
MAP3K8;1326;HSPA8;3312;Category 2
MAP3K8;1326;HSPA9;3313;Category 1
MAP3K8;1326;HSP90AA1;3320;Category 2
MAP3K8;1326;HSP90AB1;3326;Category 2
MAP3K8;1326;LGALS3BP;3959;Category 1
MAP3K8;1326;NFKB1;4790;Category 2
MAP3K8;1326;NFKB2;4791;Category 2
MAP3K8;1326;PFKL;5211;Category 2
MAP3K8;1326;REL;5966;Category 2
MAP3K8;1326;RELA;5970;Category 2
MAP3K8;1326;MAP2K4;6416;Category 2
MAP3K8;1326;BMPR2;659;Category 2
MAP3K8;1326;SPTBN1;6711;Category 2
MAP3K8;1326;TRAF2;7186;Category 1
MAP3K8;1326;TRAF6;7189;Category 1
MAP3K8;1326;TUBA2;7278;Category 1
MAP3K8;1326;TUBB2A;7280;Category 2
MAP3K8;1326;TNIP2;79155;Category 1
MAP3K8;1326;CALM1;801;Category 2
MAP3K8;1326;CALM3;808;Category 2
MAP3K8;1326;EPPK1;83481;Category 2
MAP3K8;1326;ACTL6A;86;Category 2
MAP3K8;1326;RUVBL1;8607;Category 1
MAP3K8;1326;CD40;958;Category 2
MAP3K8;1326;TUBB4;10382;Category 2
MAP3K8;1326;MAP2K1;5604;Category 3
MAP3K8;1326;MAPK1;5594;Category 3
MAP3K8;1326;MAPK3;5595;Category 3
MAP3K8;1326;MAP2K2;5605;Category 3
MAP3K8;1326;MAP3K14;9020;Category 4
MAP4K1;11184;MAP4K1;11184;Category 2
MAP4K1;11184;CRK;1398;Category 2
MAP4K1;11184;CRKL;1399;Category 2
MAP4K1;11184;EGFR;1956;Category 2
MAP4K1;11184;ABL1;25;Category 2
MAP4K1;11184;LAT;27040;Category 2
MAP4K1;11184;DAPP1;27071;Category 2
MAP4K1;11184;GRB2;2885;Category 2
MAP4K1;11184;DBNL;28988;Category 2
MAP4K1;11184;BLNK;29760;Category 4
MAP4K1;11184;HCLS1;3059;Category 2
MAP4K1;11184;LCP2;3937;Category 2
MAP4K1;11184;LYN;4067;Category 2
MAP4K1;11184;NCK1;4690;Category 2
MAP4K1;11184;SHC1;6464;Category 2
MAP4K1;11184;SYK;6850;Category 2
MAP4K1;11184;MAP3K7;6885;Category 2
MAP4K1;11184;CASP3;836;Category 2
MAP4K1;11184;GRAP2;9402;Category 2
MAP4K1;11184;MAP3K11;4296;Category 4
MAP4K5;11183;CRK;1398;Category 2
MAP4K5;11183;CRKL;1399;Category 2
MAP4K5;11183;ABL1;25;Category 2
MAP4K5;11183;GRB2;2885;Category 2
MAP4K5;11183;TRAF2;7186;Category 1
MAP4K5;11183;TANK;10010;Category 1
MAP2K1;5604;ARAF;369;Category 2
MAP2K1;5604;CPNE4;131034;Category 1
MAP2K1;5604;EGFR;1956;Category 2
MAP2K1;5604;ELK1;2002;Category 2
MAP2K1;5604;EP300;2033;Category 2
MAP2K1;5604;GRB10;2887;Category 2
MAP2K1;5604;HRAS;3265;Category 2
MAP2K1;5604;IL6ST;3572;Category 2
MAP2K1;5604;KSR2;283455;Category 1
MAP2K1;5604;RAF1;5894;Category 2
MAP2K1;5604;BRAF;673;Category 2
MAP2K1;5604;TRAF3;7187;Category 1
MAP2K1;5604;TRAF6;7189;Category 1
MAP2K1;5604;MAP2K1IP1;8649;Category 1
MAP2K1;5604;CPNE1;8904;Category 1
MAP2K1;5604;MAP3K1;4214;Category 1
MAP2K1;5604;MAP3K11;4296;Category 2
MAP2K1;5604;MAP3K4;4216;Category 1
MAP2K1;5604;MAPK8IP3;23162;Category 2
MAP2K1;5604;MYC;4609;Category 2
MAP2K1;5604;PAK1;5058;Category 2
MAP2K1;5604;PEBP1;5037;Category 2
MAP2K1;5604;PEBP4;157310;Category 1
MAP2K1;5604;RPS6KA4;8986;Category 4
MAP2K1;5604;MAPK1;5594;Category 4
MAP2K1;5604;MAPK3;5595;Category 4
MAP2K1;5604;MAP2K1;5604;Category 4
MAP2K1;5604;CASP9;842;Category 4
MAP2K1;5604;PARVA;55742;Category 4
MAP2K2;5605;ARAF;369;Category 2
MAP2K2;5605;CNKSR1;10256;Category 2
MAP2K2;5605;DUSP3;1845;Category 2
MAP2K2;5605;GRIN1;2902;Category 2
MAP2K2;5605;GRIN2D;2906;Category 1
MAP2K2;5605;MAP2K2;5605;Category 2
MAP2K2;5605;RAF1;5894;Category 2
MAP2K2;5605;BRAF;673;Category 2
MAP2K2;5605;MAP2K1IP1;8649;Category 1
MAP2K2;5605;MAPK3;5595;Category 4
MAP2K2;5605;CASP9;842;Category 4
MAP2K5;5607;BAD;572;Category 2
MAP2K5;5607;SQSTM1;8878;Category 2
MAP2K5;5607;MAP3K2;10746;Category 1
MAP2K5;5607;MAP3K3;4215;Category 2
MAP2K5;5607;STAMBP;10617;Category 2
MAP2K6;5608;DCTN1;1639;Category 1
MAP2K6;5608;MAP2K6;5608;Category 2
MAP2K6;5608;RELA;5970;Category 2
MAP2K6;5608;MAP3K7;6885;Category 2
MAP2K6;5608;TRAF6;7189;Category 1
MAP2K6;5608;TAOK2;9344;Category 1
MAP2K6;5608;MAP3K4;4216;Category 1
MAP2K6;5608;MAP3K5;4217;Category 2
MAP2K6;5608;PLCB2;5330;Category 2
MAP2K6;5608;SMAD7;4092;Category 1
MAP2K6;5608;ZAK;51776;Category 2
MAP2K6;5608;MAPK12;6300;Category 4
MAP2K6;5608;MAPK14;1432;Category 4
MAP2K6;5608;MAPK13;5603;Category 4
MAP2K6;5608;STAT4;6775;Category 4
MAP3K1;4214;ARHGAP4;393;Category 1
MAP3K1;4214;CCT4;10575;Category 1
MAP3K1;4214;CCT5;22948;Category 1
MAP3K1;4214;CCT8;10694;Category 2
MAP3K1;4214;CD82;3732;Category 1
MAP3K1;4214;CDC37;11140;Category 2
MAP3K1;4214;DDB1;1642;Category 1
MAP3K1;4214;DHX9;1660;Category 2
MAP3K1;4214;DNAJA1;3301;Category 2
MAP3K1;4214;EEF1A2;1917;Category 2
MAP3K1;4214;ESR1;2099;Category 2
MAP3K1;4214;FASN;2194;Category 2
MAP3K1;4214;FKBP5;2289;Category 2
MAP3K1;4214;FLNA;2316;Category 2
MAP3K1;4214;GLUD1;2746;Category 1
MAP3K1;4214;GLUDP5;2751;Category 1
MAP3K1;4214;GRB2;2885;Category 2
MAP3K1;4214;GSTM1;2944;Category 1
MAP3K1;4214;H2-ALPHA;113457;Category 1
MAP3K1;4214;HADHA;3030;Category 2
MAP3K1;4214;HADHB;3032;Category 1
MAP3K1;4214;HIST4H4;121504;Category 1
MAP3K1;4214;HSP90AA1;3320;Category 2
MAP3K1;4214;HSP90AB1;3326;Category 2
MAP3K1;4214;HSPA1A;3303;Category 2
MAP3K1;4214;HSPA1L;3305;Category 1
MAP3K1;4214;HSPA5;3309;Category 1
MAP3K1;4214;HSPA6;3310;Category 1
MAP3K1;4214;HSPA8;3312;Category 2
MAP3K1;4214;HSPA9;3313;Category 1
MAP3K1;4214;HSPBP1;23640;Category 1
MAP3K1;4214;HSPH1;10808;Category 2
MAP3K1;4214;LGALS3BP;3959;Category 1
MAP3K1;4214;MAP3K1;4214;Category 1
MAP3K1;4214;MAP3K10;4294;Category 1
MAP3K1;4214;MYH10;4628;Category 2
MAP3K1;4214;MYO1D;4642;Category 1
MAP3K1;4214;HNRPM;4670;Category 2
MAP3K1;4214;NCL;4691;Category 2
MAP3K1;4214;RPL10A;4736;Category 1
MAP3K1;4214;NOL1;4839;Category 2
MAP3K1;4214;GEMIN4;50628;Category 1
MAP3K1;4214;PAK3;5063;Category 2
MAP3K1;4214;RPS27L;51065;Category 1
MAP3K1;4214;ECSIT;51295;Category 1
MAP3K1;4214;HIST2H4B;554313;Category 1
MAP3K1;4214;RAF1;5894;Category 2
MAP3K1;4214;RCN2;5955;Category 1
MAP3K1;4214;ACTB;60;Category 2
MAP3K1;4214;RPL3;6122;Category 2
MAP3K1;4214;RPL4;6124;Category 1
MAP3K1;4214;RPL7;6129;Category 2
MAP3K1;4214;RPL10;6134;Category 2
MAP3K1;4214;RPL13;6137;Category 1
MAP3K1;4214;RPL18;6141;Category 2
MAP3K1;4214;RPL24;6152;Category 2
MAP3K1;4214;RPL30;6156;Category 1
MAP3K1;4214;RPL35A;6165;Category 1
MAP3K1;4214;RPL37A;6168;Category 1
MAP3K1;4214;RPLP2;6181;Category 2
MAP3K1;4214;RPS4X;6191;Category 1
MAP3K1;4214;RPS6;6194;Category 2
MAP3K1;4214;RPS8;6202;Category 1
MAP3K1;4214;RPS9;6203;Category 1
MAP3K1;4214;RPS11;6205;Category 1
MAP3K1;4214;RPS13;6207;Category 2
MAP3K1;4214;RPS14;6208;Category 1
MAP3K1;4214;RPS16;6217;Category 1
MAP3K1;4214;RPS23;6228;Category 1
MAP3K1;4214;RPS27;6232;Category 1
MAP3K1;4214;RPS27A;6233;Category 1
MAP3K1;4214;MAP2K4;6416;Category 2
MAP3K1;4214;SLC1A5;6510;Category 2
MAP3K1;4214;SNRPF;6636;Category 1
MAP3K1;4214;SSR4;6748;Category 1
MAP3K1;4214;TCP1;6950;Category 2
MAP3K1;4214;ACTG1;71;Category 1
MAP3K1;4214;TRAF2;7186;Category 1
MAP3K1;4214;CCT3;7203;Category 1
MAP3K1;4214;TUBA2;7278;Category 1
MAP3K1;4214;UBA52;7311;Category 1
MAP3K1;4214;UBB;7314;Category 1
MAP3K1;4214;UBC;7316;Category 1
MAP3K1;4214;UBE2I;7329;Category 1
MAP3K1;4214;VIM;7431;Category 2
MAP3K1;4214;YWHAE;7531;Category 1
MAP3K1;4214;YWHAZ;7534;Category 2
MAP3K1;4214;TUBA3;7846;Category 1
MAP3K1;4214;CAD;790;Category 2
MAP3K1;4214;CALM1;801;Category 2
MAP3K1;4214;CALM2;805;Category 2
MAP3K1;4214;CALM3;808;Category 2
MAP3K1;4214;USP9X;8239;Category 2
MAP3K1;4214;HIST1H4I;8294;Category 1
MAP3K1;4214;EPPK1;83481;Category 2
MAP3K1;4214;HIST1H4A;8359;Category 1
MAP3K1;4214;HIST1H4D;8360;Category 1
MAP3K1;4214;HIST1H4F;8361;Category 1
MAP3K1;4214;HIST1H4K;8362;Category 1
MAP3K1;4214;HIST1H4J;8363;Category 1
MAP3K1;4214;HIST1H4C;8364;Category 1
MAP3K1;4214;HIST1H4H;8365;Category 1
MAP3K1;4214;HIST1H4B;8366;Category 2
MAP3K1;4214;HIST1H4E;8367;Category 1
MAP3K1;4214;HIST1H4L;8368;Category 1
MAP3K1;4214;HIST2H4A;8370;Category 1
MAP3K1;4214;TUBB6;84617;Category 1
MAP3K1;4214;IRS4;8471;Category 2
MAP3K1;4214;RPL14;9045;Category 2
MAP3K1;4214;CCT6A;908;Category 1
MAP3K1;4214;DNAJA3;9093;Category 1
MAP3K1;4214;AIFM1;9131;Category 1
MAP3K1;4214;MAP4K4;9448;Category 2
MAP3K1;4214;BAG5;9529;Category 1
MAP3K1;4214;BAG2;9532;Category 2
MAP3K1;4214;MAPK8IP3;23162;Category 2
MAP3K1;4214;MARS;4141;Category 1
MAP3K1;4214;RPL35;11224;Category 1
MAP3K1;4214;RPLP0-like;220717;Category 1
MAP3K1;4214;RUVBL2;10856;Category 1
MAP3K1;4214;SLC25A5;292;Category 1
MAP3K1;4214;SLC25A6;293;Category 1
MAP3K1;4214;TRAF3IP2;10758;Category 1
MAP3K1;4214;TUBB;203068;Category 2
MAP3K1;4214;TUBB2B;347733;Category 1
MAP3K1;4214;TUBB8;347688;Category 1
MAP3K1;4214;WDR68;10238;Category 1
MAP3K1;4214;FADD;8772;Category 3
MAP3K1;4214;ETS2;2114;Category 3
MAP3K1;4214;MAP2K7;5609;Category 4
MAP3K2;10746;MAP3K2;10746;Category 1
MAP3K2;10746;MAP3K3;4215;Category 2
MAP3K2;10746;MAP3K5;4217;Category 2
MAP3K2;10746;NFKBIA;4792;Category 2
MAP3K2;10746;MAP2K7;5609;Category 2
MAP3K2;10746;MAP2K4;6416;Category 2
MAP3K2;10746;YWHAB;7529;Category 2
MAP3K2;10746;YWHAE;7531;Category 1
MAP3K2;10746;YWHAG;7532;Category 1
MAP3K2;10746;YWHAZ;7534;Category 2
MAP3K3;4215;AKAP8L;26993;Category 2
MAP3K3;4215;ALK;238;Category 2
MAP3K3;4215;CCT2;10576;Category 1
MAP3K3;4215;CCT4;10575;Category 1
MAP3K3;4215;CCT5;22948;Category 1
MAP3K3;4215;CCT7;10574;Category 1
MAP3K3;4215;CCT8;10694;Category 2
MAP3K3;4215;CDC37;11140;Category 2
MAP3K3;4215;CFL2;1073;Category 2
MAP3K3;4215;CGA;1081;Category 2
MAP3K3;4215;CLTC;1213;Category 2
MAP3K3;4215;CORO1C;23603;Category 2
MAP3K3;4215;DBN1;1627;Category 2
MAP3K3;4215;DDB1;1642;Category 1
MAP3K3;4215;DLG1;1739;Category 2
MAP3K3;4215;DNAJA1;3301;Category 2
MAP3K3;4215;DNAJB1;3337;Category 1
MAP3K3;4215;DNAJB4;11080;Category 2
MAP3K3;4215;DSCR1;1827;Category 2
MAP3K3;4215;EEF1A1;1915;Category 2
MAP3K3;4215;EEF1A2;1917;Category 2
MAP3K3;4215;FAM10A4;145165;Category 1
MAP3K3;4215;FASN;2194;Category 2
MAP3K3;4215;FLNA;2316;Category 2
MAP3K3;4215;GAB1;2549;Category 2
MAP3K3;4215;GAPDH;2597;Category 2
MAP3K3;4215;GNAI2;2771;Category 1
MAP3K3;4215;GNAI3;2773;Category 1
MAP3K3;4215;GNB1;2782;Category 2
MAP3K3;4215;GNB2;2783;Category 1
MAP3K3;4215;H2-ALPHA;113457;Category 1
MAP3K3;4215;HAX1;10456;Category 1
MAP3K3;4215;HIST4H4;121504;Category 1
MAP3K3;4215;HNRPH1;3187;Category 2
MAP3K3;4215;HSP90AA1;3320;Category 2
MAP3K3;4215;HSP90AB1;3326;Category 2
MAP3K3;4215;HSPA1A;3303;Category 2
MAP3K3;4215;HSPA1B;3304;Category 1
MAP3K3;4215;HSPA1L;3305;Category 1
MAP3K3;4215;HSPA2;3306;Category 1
MAP3K3;4215;HSPA4;3308;Category 2
MAP3K3;4215;HSPA5;3309;Category 1
MAP3K3;4215;HSPA6;3310;Category 1
MAP3K3;4215;HSPA8;3312;Category 2
MAP3K3;4215;HSPA9;3313;Category 1
MAP3K3;4215;IARS;3376;Category 1
MAP3K3;4215;IQGAP2;10788;Category 1
MAP3K3;4215;LGALS7;3963;Category 1
MAP3K3;4215;LOC116143;116143;Category 1
MAP3K3;4215;LYN;4067;Category 2
MAP3K3;4215;M-RIP;23164;Category 2
MAP3K3;4215;MAP3K5;4217;Category 2
MAP3K3;4215;MYO1B;4430;Category 1
MAP3K3;4215;MYH9;4627;Category 2
MAP3K3;4215;MYH10;4628;Category 2
MAP3K3;4215;MYL6;4637;Category 1
MAP3K3;4215;MYO1A;4640;Category 1
MAP3K3;4215;MYO1C;4641;Category 2
MAP3K3;4215;MYO1D;4642;Category 1
MAP3K3;4215;MYO6;4646;Category 2
MAP3K3;4215;PPP1R12A;4659;Category 2
MAP3K3;4215;NFKBIA;4792;Category 2
MAP3K3;4215;NTRK1;4914;Category 2
MAP3K3;4215;ATP5A1;498;Category 1
MAP3K3;4215;RPS27L;51065;Category 1
MAP3K3;4215;LIMA1;51474;Category 2
MAP3K3;4215;PFDN1;5201;Category 1
MAP3K3;4215;PFDN2;5202;Category 1
MAP3K3;4215;PFDN4;5203;Category 1
MAP3K3;4215;PFDN5;5204;Category 1
MAP3K3;4215;PFKL;5211;Category 2
MAP3K3;4215;PLOD1;5351;Category 1
MAP3K3;4215;CPVL;54504;Category 1
MAP3K3;4215;PPP1CA;5499;Category 2
MAP3K3;4215;PPP1CC;5501;Category 2
MAP3K3;4215;NOP17;55011;Category 1
MAP3K3;4215;UACA;55075;Category 2
MAP3K3;4215;PPP2R1A;5518;Category 1
MAP3K3;4215;PPP2R1B;5519;Category 1
MAP3K3;4215;HIST2H4B;554313;Category 1
MAP3K3;4215;RNF126;55658;Category 1
MAP3K3;4215;KIAA1967;57805;Category 2
MAP3K3;4215;PYGM;5837;Category 2
MAP3K3;4215;ACTA2;59;Category 1
MAP3K3;4215;ACTB;60;Category 2
MAP3K3;4215;RPL17;6139;Category 1
MAP3K3;4215;RPS16;6217;Category 1
MAP3K3;4215;RPS27;6232;Category 1
MAP3K3;4215;RPS27A;6233;Category 1
MAP3K3;4215;S100A7;6278;Category 1
MAP3K3;4215;S100A8;6279;Category 1
MAP3K3;4215;SMARCC2;6601;Category 2
MAP3K3;4215;SPTAN1;6709;Category 2
MAP3K3;4215;SPTBN1;6711;Category 2
MAP3K3;4215;BRCA1;672;Category 2
MAP3K3;4215;ST13;6767;Category 2
MAP3K3;4215;MAP3K7;6885;Category 2
MAP3K3;4215;TCP1;6950;Category 2
MAP3K3;4215;C1QBP;708;Category 1
MAP3K3;4215;ACTG1;71;Category 1
MAP3K3;4215;TRAF6;7189;Category 1
MAP3K3;4215;CCT3;7203;Category 1
MAP3K3;4215;DNAJC7;7266;Category 2
MAP3K3;4215;TUBA2;7278;Category 1
MAP3K3;4215;TUBB2A;7280;Category 2
MAP3K3;4215;UBA52;7311;Category 1
MAP3K3;4215;UBB;7314;Category 1
MAP3K3;4215;UBC;7316;Category 1
MAP3K3;4215;VBP1;7411;Category 1
MAP3K3;4215;VCP;7415;Category 2
MAP3K3;4215;VIM;7431;Category 2
MAP3K3;4215;YWHAB;7529;Category 2
MAP3K3;4215;YWHAE;7531;Category 1
MAP3K3;4215;YWHAG;7532;Category 1
MAP3K3;4215;YWHAH;7533;Category 2
MAP3K3;4215;YWHAZ;7534;Category 2
MAP3K3;4215;ZBTB16;7704;Category 1
MAP3K3;4215;TUBA3;7846;Category 1
MAP3K3;4215;CAD;790;Category 2
MAP3K3;4215;FLJ21908;79657;Category 1
MAP3K3;4215;CALM1;801;Category 2
MAP3K3;4215;CALM2;805;Category 2
MAP3K3;4215;CALM3;808;Category 2
MAP3K3;4215;ACTN4;81;Category 2
MAP3K3;4215;PDRG1;81572;Category 1
MAP3K3;4215;UBL4A;8266;Category 1
MAP3K3;4215;CAPZA1;829;Category 1
MAP3K3;4215;HIST1H4I;8294;Category 1
MAP3K3;4215;CAPZB;832;Category 1
MAP3K3;4215;EPPK1;83481;Category 2
MAP3K3;4215;HIST1H4A;8359;Category 1
MAP3K3;4215;HIST1H4D;8360;Category 1
MAP3K3;4215;HIST1H4F;8361;Category 1
MAP3K3;4215;HIST1H4K;8362;Category 1
MAP3K3;4215;HIST1H4J;8363;Category 1
MAP3K3;4215;HIST1H4C;8364;Category 1
MAP3K3;4215;HIST1H4H;8365;Category 1
MAP3K3;4215;HIST1H4B;8366;Category 2
MAP3K3;4215;HIST1H4E;8367;Category 1
MAP3K3;4215;HIST1H4L;8368;Category 1
MAP3K3;4215;HIST2H4A;8370;Category 1
MAP3K3;4215;UXT;8409;Category 1
MAP3K3;4215;PCBD2;84105;Category 1
MAP3K3;4215;TRAF7;84231;Category 1
MAP3K3;4215;TUBB6;84617;Category 1
MAP3K3;4215;TUBA6;84790;Category 2
MAP3K3;4215;IKBKG;8517;Category 2
MAP3K3;4215;SCIN;85477;Category 1
MAP3K3;4215;RUVBL1;8607;Category 1
MAP3K3;4215;C19orf2;8725;Category 1
MAP3K3;4215;RIPK1;8737;Category 2
MAP3K3;4215;IQGAP1;8826;Category 2
MAP3K3;4215;SPAG9;9043;Category 2
MAP3K3;4215;CCT6A;908;Category 1
MAP3K3;4215;DNAJA3;9093;Category 1
MAP3K3;4215;RQCD1;9125;Category 1
MAP3K3;4215;AIFM1;9131;Category 1
MAP3K3;4215;TIMM50;92609;Category 1
MAP3K3;4215;RPL23;9349;Category 1
MAP3K3;4215;LONP1;9361;Category 1
MAP3K3;4215;BAG5;9529;Category 1
MAP3K3;4215;BAG2;9532;Category 2
MAP3K3;4215;MATR3;9782;Category 2
MAP3K3;4215;KIAA0310;9919;Category 2
MAP3K3;4215;SCO2;9997;Category 1
MAP3K3;4215;MARS;4141;Category 1
MAP3K3;4215;MCC;4163;Category 1
MAP3K3;4215;MRCL3;10627;Category 2
MAP3K3;4215;NUDC;10726;Category 2
MAP3K3;4215;PFDN6;10471;Category 1
MAP3K3;4215;PHGDH;26227;Category 1
MAP3K3;4215;RAI14;26064;Category 2
MAP3K3;4215;RUVBL2;10856;Category 1
MAP3K3;4215;SCRIB;23513;Category 2
MAP3K3;4215;SLC25A5;292;Category 1
MAP3K3;4215;SLC25A6;293;Category 1
MAP3K3;4215;STUB1;10273;Category 2
MAP3K3;4215;SUGT1;10910;Category 2
MAP3K3;4215;TFG;10342;Category 1
MAP3K3;4215;TMOD3;29766;Category 2
MAP3K3;4215;TUBB;203068;Category 2
MAP3K3;4215;TUBB2B;347733;Category 1
MAP3K3;4215;TUBB3;10381;Category 2
MAP3K3;4215;TUBB4;10382;Category 2
MAP3K3;4215;XPOT;11260;Category 1
MAP3K3;4215;YWHAQ;10971;Category 2
MAP3K3;4215;MAP3K3;4215;Category 4
MAP3K4;4216;ANXA2;302;Category 2
MAP3K4;4216;GADD45A;1647;Category 1
MAP3K4;4216;GADD45G;10912;Category 1
MAP3K4;4216;MAP3K4;4216;Category 1
MAP3K4;4216;GADD45B;4616;Category 1
MAP3K4;4216;MAP2K3;5606;Category 2
MAP3K4;4216;PTPN6;5777;Category 2
MAP3K4;4216;PTPN11;5781;Category 2
MAP3K4;4216;RAC1;5879;Category 2
MAP3K4;4216;MAP2K4;6416;Category 2
MAP3K4;4216;AXIN1;8312;Category 2
MAP3K4;4216;DIXDC1;85458;Category 1
MAP3K4;4216;RUNX2;860;Category 2
MAP3K4;4216;TRAF4;9618;Category 1
MAP3K4;4216;CDC42;998;Category 2
MAP3K4;4216;PTK2B;2185;Category 2
MAP3K4;4216;RACGAP1;29127;Category 2
MAP3K5;4217;ARRB2;409;Category 2
MAP3K5;4217;DAB2IP;153090;Category 2
MAP3K5;4217;DAXX;1616;Category 2
MAP3K5;4217;DUSP19;142679;Category 1
MAP3K5;4217;GLRX;2745;Category 1
MAP3K5;4217;GSTM1;2944;Category 1
MAP3K5;4217;HSPA1A;3303;Category 2
MAP3K5;4217;IGF1R;3480;Category 2
MAP3K5;4217;PPP3R1;5534;Category 1
MAP3K5;4217;PPP5C;5536;Category 1
MAP3K5;4217;MAP2K7;5609;Category 2
MAP3K5;4217;QARS;5859;Category 2
MAP3K5;4217;RAF1;5894;Category 2
MAP3K5;4217;MAP3K7;6885;Category 2
MAP3K5;4217;TPD52L1;7164;Category 1
MAP3K5;4217;TRAF2;7186;Category 1
MAP3K5;4217;TRAF5;7188;Category 1
MAP3K5;4217;TRAF6;7189;Category 1
MAP3K5;4217;TXN;7295;Category 2
MAP3K5;4217;YWHAE;7531;Category 1
MAP3K5;4217;YWHAH;7533;Category 2
MAP3K5;4217;YWHAZ;7534;Category 2
MAP3K5;4217;MAP3K6;9064;Category 1
MAP3K5;4217;CDC25A;993;Category 2
MAP3K5;4217;MAPK8IP3;23162;Category 2
MAP3K5;4217;PDCD6;10016;Category 1
MAP3K5;4217;SFN;2810;Category 2
MAP3K5;4217;YWHAQ;10971;Category 2
MAP3K5;4217;MAP2K4;6416;Category 3
MAP3K5;4217;MAP3K5;4217;Category 4
MAP3K5;4217;TNNT2;7139;Category 4
MAP2K7;5609;ARR3;407;Category 1
MAP2K7;5609;DUSP19;142679;Category 1
MAP2K7;5609;CNKSR1;10256;Category 2
MAP2K7;5609;MAP2K7;5609;Category 2
MAP2K7;5609;DUSP22;56940;Category 1
MAP2K7;5609;TRAF6;7189;Category 1
MAP2K7;5609;MAP3K12;7786;Category 1
MAP2K7;5609;MAPK8IP1;9479;Category 2
MAP2K7;5609;MAP3K11;4296;Category 2
MAP2K7;5609;MAPK8IP2;23542;Category 1
MAP2K7;5609;MAPK8IP3;23162;Category 2
MAP2K7;5609;ZAK;51776;Category 2
MAP2K7;5609;MAPK9;5601;Category 4
MAP2K7;5609;MAPK8;5599;Category 4
MAP2K3;5606;DCTN1;1639;Category 1
MAP2K3;5606;ELK1;2002;Category 2
MAP2K3;5606;SMURF1;57154;Category 1
MAP2K3;5606;TAOK1;57551;Category 2
MAP2K3;5606;BMPR1B;658;Category 1
MAP2K3;5606;TGFBR1;7046;Category 2
MAP2K3;5606;TAOK2;9344;Category 1
MAP2K3;5606;MAPK8IP2;23542;Category 1
MAP2K3;5606;PLCB2;5330;Category 2
MAP2K3;5606;SMAD1;4086;Category 2
MAP2K3;5606;SMAD2;4087;Category 2
MAP2K3;5606;SMAD3;4088;Category 2
MAP2K3;5606;SMAD4;4089;Category 2
MAP2K3;5606;SMAD7;4092;Category 1
MAP2K3;5606;MAPK12;6300;Category 4
MAP2K3;5606;MAPK14;1432;Category 4
MAP2K4;6416;ARRB2;409;Category 2
MAP2K4;6416;DUSP22;56940;Category 1
MAP2K4;6416;EFNA4;1945;Category 1
MAP2K4;6416;FLNA;2316;Category 2
MAP2K4;6416;FLNC;2318;Category 1
MAP2K4;6416;MAP3K7;6885;Category 2
MAP2K4;6416;MAP3K12;7786;Category 1
MAP2K4;6416;MAP3K14;9020;Category 2
MAP2K4;6416;SPAG9;9043;Category 2
MAP2K4;6416;MAP3K10;4294;Category 1
MAP2K4;6416;MAPK8IP3;23162;Category 2
MAP2K4;6416;ZAK;51776;Category 2
MAP2K4;6416;MAPK9;5601;Category 4
MAP2K4;6416;MAPK12;6300;Category 4
MAP2K4;6416;MAPK10;5602;Category 4
MAP2K4;6416;MAPK8;5599;Category 4
MAP2K4;6416;MAP2K4;6416;Category 4
STK4;6789;CNKSR1;10256;Category 2
STK4;6789;CSN1S1;1446;Category 1
STK4;6789;MBP;4155;Category 2
STK4;6789;PRKRIR;5612;Category 1
STK4;6789;RASSF1;11186;Category 1
STK4;6789;TP53;7157;Category 2
STK4;6789;RASSF5;83593;Category 1
STK4;6789;CASP3;836;Category 2
STK4;6789;STK4;6789;Category 4
STK3;6788;CNKSR1;10256;Category 2
STK3;6788;RAF1;5894;Category 2
STK3;6788;SAV1;60485;Category 1
STK3;6788;CASP3;836;Category 2
STK3;6788;STK3;6788;Category 4
STK24;8428;CASP3;836;Category 2
STK24;8428;CASP7;840;Category 1
STK24;8428;CASP8;841;Category 2
STK24;8428;PDCD10;11235;Category 1
STK24;8428;STK38L;23012;Category 4
MAP3K14;9020;ACTB;60;Category 2
MAP3K14;9020;ACTG1;71;Category 1
MAP3K14;9020;ALK;238;Category 2
MAP3K14;9020;ALPL;249;Category 1
MAP3K14;9020;ATP5A1;498;Category 1
